"country","iso2","iso3","year","new","type","sex","age","cases"
"Republic of Moldova","MD","MDA",2008,"new","sn","m","4554",296
"Republic of Moldova","MD","MDA",2008,"new","sn","m","5564",145
"Republic of Moldova","MD","MDA",2008,"new","sn","m","65",72
"Republic of Moldova","MD","MDA",2008,"new","sn","f","014",9
"Republic of Moldova","MD","MDA",2008,"new","sn","f","1524",174
"Republic of Moldova","MD","MDA",2008,"new","sn","f","2534",163
"Republic of Moldova","MD","MDA",2008,"new","sn","f","3544",97
"Republic of Moldova","MD","MDA",2008,"new","sn","f","4554",95
"Republic of Moldova","MD","MDA",2008,"new","sn","f","5564",49
"Republic of Moldova","MD","MDA",2008,"new","sn","f","65",39
"Republic of Moldova","MD","MDA",2008,"new","ep","m","014",85
"Republic of Moldova","MD","MDA",2008,"new","ep","m","1524",43
"Republic of Moldova","MD","MDA",2008,"new","ep","m","2534",33
"Republic of Moldova","MD","MDA",2008,"new","ep","m","3544",40
"Republic of Moldova","MD","MDA",2008,"new","ep","m","4554",31
"Republic of Moldova","MD","MDA",2008,"new","ep","m","5564",26
"Republic of Moldova","MD","MDA",2008,"new","ep","m","65",7
"Republic of Moldova","MD","MDA",2008,"new","ep","f","014",52
"Republic of Moldova","MD","MDA",2008,"new","ep","f","1524",31
"Republic of Moldova","MD","MDA",2008,"new","ep","f","2534",30
"Republic of Moldova","MD","MDA",2008,"new","ep","f","3544",31
"Republic of Moldova","MD","MDA",2008,"new","ep","f","4554",33
"Republic of Moldova","MD","MDA",2008,"new","ep","f","5564",25
"Republic of Moldova","MD","MDA",2008,"new","ep","f","65",9
"Republic of Moldova","MD","MDA",2009,"new","sp","m","014",3
"Republic of Moldova","MD","MDA",2009,"new","sp","m","1524",155
"Republic of Moldova","MD","MDA",2009,"new","sp","m","2534",220
"Republic of Moldova","MD","MDA",2009,"new","sp","m","3544",255
"Republic of Moldova","MD","MDA",2009,"new","sp","m","4554",256
"Republic of Moldova","MD","MDA",2009,"new","sp","m","5564",91
"Republic of Moldova","MD","MDA",2009,"new","sp","m","65",30
"Republic of Moldova","MD","MDA",2009,"new","sp","f","014",2
"Republic of Moldova","MD","MDA",2009,"new","sp","f","1524",69
"Republic of Moldova","MD","MDA",2009,"new","sp","f","2534",85
"Republic of Moldova","MD","MDA",2009,"new","sp","f","3544",61
"Republic of Moldova","MD","MDA",2009,"new","sp","f","4554",55
"Republic of Moldova","MD","MDA",2009,"new","sp","f","5564",21
"Republic of Moldova","MD","MDA",2009,"new","sp","f","65",15
"Republic of Moldova","MD","MDA",2009,"new","sn","m","014",13
"Republic of Moldova","MD","MDA",2009,"new","sn","m","1524",205
"Republic of Moldova","MD","MDA",2009,"new","sn","m","2534",298
"Republic of Moldova","MD","MDA",2009,"new","sn","m","3544",263
"Republic of Moldova","MD","MDA",2009,"new","sn","m","4554",340
"Republic of Moldova","MD","MDA",2009,"new","sn","m","5564",169
"Republic of Moldova","MD","MDA",2009,"new","sn","m","65",85
"Republic of Moldova","MD","MDA",2009,"new","sn","f","014",19
"Republic of Moldova","MD","MDA",2009,"new","sn","f","1524",159
"Republic of Moldova","MD","MDA",2009,"new","sn","f","2534",143
"Republic of Moldova","MD","MDA",2009,"new","sn","f","3544",100
"Republic of Moldova","MD","MDA",2009,"new","sn","f","4554",111
"Republic of Moldova","MD","MDA",2009,"new","sn","f","5564",73
"Republic of Moldova","MD","MDA",2009,"new","sn","f","65",37
"Republic of Moldova","MD","MDA",2009,"new","ep","m","014",68
"Republic of Moldova","MD","MDA",2009,"new","ep","m","1524",40
"Republic of Moldova","MD","MDA",2009,"new","ep","m","2534",45
"Republic of Moldova","MD","MDA",2009,"new","ep","m","3544",42
"Republic of Moldova","MD","MDA",2009,"new","ep","m","4554",37
"Republic of Moldova","MD","MDA",2009,"new","ep","m","5564",16
"Republic of Moldova","MD","MDA",2009,"new","ep","m","65",12
"Republic of Moldova","MD","MDA",2009,"new","ep","f","014",56
"Republic of Moldova","MD","MDA",2009,"new","ep","f","1524",36
"Republic of Moldova","MD","MDA",2009,"new","ep","f","2534",31
"Republic of Moldova","MD","MDA",2009,"new","ep","f","3544",30
"Republic of Moldova","MD","MDA",2009,"new","ep","f","4554",33
"Republic of Moldova","MD","MDA",2009,"new","ep","f","5564",13
"Republic of Moldova","MD","MDA",2009,"new","ep","f","65",12
"Republic of Moldova","MD","MDA",2010,"new","sp","m","014",0
"Republic of Moldova","MD","MDA",2010,"new","sp","m","1524",119
"Republic of Moldova","MD","MDA",2010,"new","sp","m","2534",243
"Republic of Moldova","MD","MDA",2010,"new","sp","m","3544",244
"Republic of Moldova","MD","MDA",2010,"new","sp","m","4554",248
"Republic of Moldova","MD","MDA",2010,"new","sp","m","5564",113
"Republic of Moldova","MD","MDA",2010,"new","sp","m","65",21
"Republic of Moldova","MD","MDA",2010,"new","sp","f","014",6
"Republic of Moldova","MD","MDA",2010,"new","sp","f","1524",47
"Republic of Moldova","MD","MDA",2010,"new","sp","f","2534",90
"Republic of Moldova","MD","MDA",2010,"new","sp","f","3544",46
"Republic of Moldova","MD","MDA",2010,"new","sp","f","4554",47
"Republic of Moldova","MD","MDA",2010,"new","sp","f","5564",23
"Republic of Moldova","MD","MDA",2010,"new","sp","f","65",20
"Republic of Moldova","MD","MDA",2010,"new","sn","m","014",10
"Republic of Moldova","MD","MDA",2010,"new","sn","m","1524",194
"Republic of Moldova","MD","MDA",2010,"new","sn","m","2534",344
"Republic of Moldova","MD","MDA",2010,"new","sn","m","3544",320
"Republic of Moldova","MD","MDA",2010,"new","sn","m","4554",323
"Republic of Moldova","MD","MDA",2010,"new","sn","m","5564",179
"Republic of Moldova","MD","MDA",2010,"new","sn","m","65",66
"Republic of Moldova","MD","MDA",2010,"new","sn","f","014",15
"Republic of Moldova","MD","MDA",2010,"new","sn","f","1524",153
"Republic of Moldova","MD","MDA",2010,"new","sn","f","2534",163
"Republic of Moldova","MD","MDA",2010,"new","sn","f","3544",106
"Republic of Moldova","MD","MDA",2010,"new","sn","f","4554",101
"Republic of Moldova","MD","MDA",2010,"new","sn","f","5564",57
"Republic of Moldova","MD","MDA",2010,"new","sn","f","65",42
"Republic of Moldova","MD","MDA",2010,"new","ep","m","014",58
"Republic of Moldova","MD","MDA",2010,"new","ep","m","1524",42
"Republic of Moldova","MD","MDA",2010,"new","ep","m","2534",32
"Republic of Moldova","MD","MDA",2010,"new","ep","m","3544",25
"Republic of Moldova","MD","MDA",2010,"new","ep","m","4554",33
"Republic of Moldova","MD","MDA",2010,"new","ep","m","5564",19
"Republic of Moldova","MD","MDA",2010,"new","ep","m","65",9
"Republic of Moldova","MD","MDA",2010,"new","ep","f","014",48
"Republic of Moldova","MD","MDA",2010,"new","ep","f","1524",30
"Republic of Moldova","MD","MDA",2010,"new","ep","f","2534",34
"Republic of Moldova","MD","MDA",2010,"new","ep","f","3544",24
"Republic of Moldova","MD","MDA",2010,"new","ep","f","4554",21
"Republic of Moldova","MD","MDA",2010,"new","ep","f","5564",17
"Republic of Moldova","MD","MDA",2010,"new","ep","f","65",13
"Republic of Moldova","MD","MDA",2011,"new","sp","m","014",2
"Republic of Moldova","MD","MDA",2011,"new","sp","m","1524",94
"Republic of Moldova","MD","MDA",2011,"new","sp","m","2534",257
"Republic of Moldova","MD","MDA",2011,"new","sp","m","3544",250
"Republic of Moldova","MD","MDA",2011,"new","sp","m","4554",267
"Republic of Moldova","MD","MDA",2011,"new","sp","m","5564",107
"Republic of Moldova","MD","MDA",2011,"new","sp","m","65",21
"Republic of Moldova","MD","MDA",2011,"new","sp","f","014",3
"Republic of Moldova","MD","MDA",2011,"new","sp","f","1524",66
"Republic of Moldova","MD","MDA",2011,"new","sp","f","2534",79
"Republic of Moldova","MD","MDA",2011,"new","sp","f","3544",51
"Republic of Moldova","MD","MDA",2011,"new","sp","f","4554",41
"Republic of Moldova","MD","MDA",2011,"new","sp","f","5564",20
"Republic of Moldova","MD","MDA",2011,"new","sp","f","65",14
"Republic of Moldova","MD","MDA",2011,"new","sn","m","014",16
"Republic of Moldova","MD","MDA",2011,"new","sn","m","1524",187
"Republic of Moldova","MD","MDA",2011,"new","sn","m","2534",340
"Republic of Moldova","MD","MDA",2011,"new","sn","m","3544",283
"Republic of Moldova","MD","MDA",2011,"new","sn","m","4554",348
"Republic of Moldova","MD","MDA",2011,"new","sn","m","5564",207
"Republic of Moldova","MD","MDA",2011,"new","sn","m","65",66
"Republic of Moldova","MD","MDA",2011,"new","sn","f","014",19
"Republic of Moldova","MD","MDA",2011,"new","sn","f","1524",144
"Republic of Moldova","MD","MDA",2011,"new","sn","f","2534",201
"Republic of Moldova","MD","MDA",2011,"new","sn","f","3544",115
"Republic of Moldova","MD","MDA",2011,"new","sn","f","4554",97
"Republic of Moldova","MD","MDA",2011,"new","sn","f","5564",70
"Republic of Moldova","MD","MDA",2011,"new","sn","f","65",47
"Republic of Moldova","MD","MDA",2011,"new","ep","m","014",67
"Republic of Moldova","MD","MDA",2011,"new","ep","m","1524",29
"Republic of Moldova","MD","MDA",2011,"new","ep","m","2534",41
"Republic of Moldova","MD","MDA",2011,"new","ep","m","3544",49
"Republic of Moldova","MD","MDA",2011,"new","ep","m","4554",28
"Republic of Moldova","MD","MDA",2011,"new","ep","m","5564",26
"Republic of Moldova","MD","MDA",2011,"new","ep","m","65",10
"Republic of Moldova","MD","MDA",2011,"new","ep","f","014",52
"Republic of Moldova","MD","MDA",2011,"new","ep","f","1524",26
"Republic of Moldova","MD","MDA",2011,"new","ep","f","2534",22
"Republic of Moldova","MD","MDA",2011,"new","ep","f","3544",25
"Republic of Moldova","MD","MDA",2011,"new","ep","f","4554",19
"Republic of Moldova","MD","MDA",2011,"new","ep","f","5564",17
"Republic of Moldova","MD","MDA",2011,"new","ep","f","65",13
"Republic of Moldova","MD","MDA",2012,"new","sp","m","014",0
"Republic of Moldova","MD","MDA",2012,"new","sp","m","1524",99
"Republic of Moldova","MD","MDA",2012,"new","sp","m","2534",234
"Republic of Moldova","MD","MDA",2012,"new","sp","m","3544",256
"Republic of Moldova","MD","MDA",2012,"new","sp","m","4554",284
"Republic of Moldova","MD","MDA",2012,"new","sp","m","5564",131
"Republic of Moldova","MD","MDA",2012,"new","sp","m","65",31
"Republic of Moldova","MD","MDA",2012,"new","sp","f","014",3
"Republic of Moldova","MD","MDA",2012,"new","sp","f","1524",58
"Republic of Moldova","MD","MDA",2012,"new","sp","f","2534",95
"Republic of Moldova","MD","MDA",2012,"new","sp","f","3544",48
"Republic of Moldova","MD","MDA",2012,"new","sp","f","4554",56
"Republic of Moldova","MD","MDA",2012,"new","sp","f","5564",26
"Republic of Moldova","MD","MDA",2012,"new","sp","f","65",25
"Republic of Moldova","MD","MDA",2012,"new","sn","m","014",4
"Republic of Moldova","MD","MDA",2012,"new","sn","m","1524",159
"Republic of Moldova","MD","MDA",2012,"new","sn","m","2534",295
"Republic of Moldova","MD","MDA",2012,"new","sn","m","3544",311
"Republic of Moldova","MD","MDA",2012,"new","sn","m","4554",316
"Republic of Moldova","MD","MDA",2012,"new","sn","m","5564",234
"Republic of Moldova","MD","MDA",2012,"new","sn","m","65",73
"Republic of Moldova","MD","MDA",2012,"new","sn","f","014",13
"Republic of Moldova","MD","MDA",2012,"new","sn","f","1524",122
"Republic of Moldova","MD","MDA",2012,"new","sn","f","2534",181
"Republic of Moldova","MD","MDA",2012,"new","sn","f","3544",126
"Republic of Moldova","MD","MDA",2012,"new","sn","f","4554",109
"Republic of Moldova","MD","MDA",2012,"new","sn","f","5564",77
"Republic of Moldova","MD","MDA",2012,"new","sn","f","65",42
"Republic of Moldova","MD","MDA",2012,"new","ep","m","014",63
"Republic of Moldova","MD","MDA",2012,"new","ep","m","1524",35
"Republic of Moldova","MD","MDA",2012,"new","ep","m","2534",36
"Republic of Moldova","MD","MDA",2012,"new","ep","m","3544",29
"Republic of Moldova","MD","MDA",2012,"new","ep","m","4554",32
"Republic of Moldova","MD","MDA",2012,"new","ep","m","5564",15
"Republic of Moldova","MD","MDA",2012,"new","ep","m","65",16
"Republic of Moldova","MD","MDA",2012,"new","ep","f","014",62
"Republic of Moldova","MD","MDA",2012,"new","ep","f","1524",23
"Republic of Moldova","MD","MDA",2012,"new","ep","f","2534",24
"Republic of Moldova","MD","MDA",2012,"new","ep","f","3544",19
"Republic of Moldova","MD","MDA",2012,"new","ep","f","4554",14
"Republic of Moldova","MD","MDA",2012,"new","ep","f","5564",15
"Republic of Moldova","MD","MDA",2012,"new","ep","f","65",13
"Republic of Moldova","MD","MDA",2013,"new","rel","m","014",71
"Republic of Moldova","MD","MDA",2013,"new","rel","m","1524",250
"Republic of Moldova","MD","MDA",2013,"new","rel","m","2534",679
"Republic of Moldova","MD","MDA",2013,"new","rel","m","3544",773
"Republic of Moldova","MD","MDA",2013,"new","rel","m","4554",787
"Republic of Moldova","MD","MDA",2013,"new","rel","m","5564",528
"Republic of Moldova","MD","MDA",2013,"new","rel","m","65",157
"Republic of Moldova","MD","MDA",2013,"new","rel","f","014",63
"Republic of Moldova","MD","MDA",2013,"new","rel","f","1524",194
"Republic of Moldova","MD","MDA",2013,"new","rel","f","2534",310
"Republic of Moldova","MD","MDA",2013,"new","rel","f","3544",234
"Republic of Moldova","MD","MDA",2013,"new","rel","f","4554",182
"Republic of Moldova","MD","MDA",2013,"new","rel","f","5564",166
"Republic of Moldova","MD","MDA",2013,"new","rel","f","65",91
"Romania","RO","ROU",1995,"new","sp","m","014",387
"Romania","RO","ROU",1995,"new","sp","m","1524",1662
"Romania","RO","ROU",1995,"new","sp","m","2534",2322
"Romania","RO","ROU",1995,"new","sp","m","3544",3608
"Romania","RO","ROU",1995,"new","sp","m","4554",2587
"Romania","RO","ROU",1995,"new","sp","m","5564",1751
"Romania","RO","ROU",1995,"new","sp","m","65",784
"Romania","RO","ROU",1995,"new","sp","f","014",355
"Romania","RO","ROU",1995,"new","sp","f","1524",1352
"Romania","RO","ROU",1995,"new","sp","f","2534",1240
"Romania","RO","ROU",1995,"new","sp","f","3544",871
"Romania","RO","ROU",1995,"new","sp","f","4554",479
"Romania","RO","ROU",1995,"new","sp","f","5564",396
"Romania","RO","ROU",1995,"new","sp","f","65",417
"Romania","RO","ROU",1996,"new","sp","m","014",35
"Romania","RO","ROU",1996,"new","sp","m","1524",851
"Romania","RO","ROU",1996,"new","sp","m","2534",1640
"Romania","RO","ROU",1996,"new","sp","m","3544",2606
"Romania","RO","ROU",1996,"new","sp","m","4554",1901
"Romania","RO","ROU",1996,"new","sp","m","5564",1236
"Romania","RO","ROU",1996,"new","sp","m","65",500
"Romania","RO","ROU",1996,"new","sp","f","014",48
"Romania","RO","ROU",1996,"new","sp","f","1524",749
"Romania","RO","ROU",1996,"new","sp","f","2534",630
"Romania","RO","ROU",1996,"new","sp","f","3544",547
"Romania","RO","ROU",1996,"new","sp","f","4554",302
"Romania","RO","ROU",1996,"new","sp","f","5564",237
"Romania","RO","ROU",1996,"new","sp","f","65",249
"Romania","RO","ROU",1997,"new","sp","m","014",31
"Romania","RO","ROU",1997,"new","sp","m","1524",1073
"Romania","RO","ROU",1997,"new","sp","m","2534",1618
"Romania","RO","ROU",1997,"new","sp","m","3544",2535
"Romania","RO","ROU",1997,"new","sp","m","4554",1990
"Romania","RO","ROU",1997,"new","sp","m","5564",1116
"Romania","RO","ROU",1997,"new","sp","m","65",461
"Romania","RO","ROU",1997,"new","sp","f","014",53
"Romania","RO","ROU",1997,"new","sp","f","1524",735
"Romania","RO","ROU",1997,"new","sp","f","2534",745
"Romania","RO","ROU",1997,"new","sp","f","3544",545
"Romania","RO","ROU",1997,"new","sp","f","4554",318
"Romania","RO","ROU",1997,"new","sp","f","5564",200
"Romania","RO","ROU",1997,"new","sp","f","65",245
"Romania","RO","ROU",1998,"new","sp","m","014",21
"Romania","RO","ROU",1998,"new","sp","m","1524",895
"Romania","RO","ROU",1998,"new","sp","m","2534",1624
"Romania","RO","ROU",1998,"new","sp","m","3544",2327
"Romania","RO","ROU",1998,"new","sp","m","4554",1762
"Romania","RO","ROU",1998,"new","sp","m","5564",1011
"Romania","RO","ROU",1998,"new","sp","m","65",522
"Romania","RO","ROU",1998,"new","sp","f","014",43
"Romania","RO","ROU",1998,"new","sp","f","1524",725
"Romania","RO","ROU",1998,"new","sp","f","2534",692
"Romania","RO","ROU",1998,"new","sp","f","3544",448
"Romania","RO","ROU",1998,"new","sp","f","4554",300
"Romania","RO","ROU",1998,"new","sp","f","5564",219
"Romania","RO","ROU",1998,"new","sp","f","65",232
"Romania","RO","ROU",1999,"new","sp","m","014",34
"Romania","RO","ROU",1999,"new","sp","m","1524",842
"Romania","RO","ROU",1999,"new","sp","m","2534",1524
"Romania","RO","ROU",1999,"new","sp","m","3544",2043
"Romania","RO","ROU",1999,"new","sp","m","4554",1653
"Romania","RO","ROU",1999,"new","sp","m","5564",918
"Romania","RO","ROU",1999,"new","sp","m","65",472
"Romania","RO","ROU",1999,"new","sp","f","014",48
"Romania","RO","ROU",1999,"new","sp","f","1524",732
"Romania","RO","ROU",1999,"new","sp","f","2534",709
"Romania","RO","ROU",1999,"new","sp","f","3544",496
"Romania","RO","ROU",1999,"new","sp","f","4554",318
"Romania","RO","ROU",1999,"new","sp","f","5564",198
"Romania","RO","ROU",1999,"new","sp","f","65",317
"Romania","RO","ROU",2000,"new","sp","m","014",46
"Romania","RO","ROU",2000,"new","sp","m","1524",832
"Romania","RO","ROU",2000,"new","sp","m","2534",1508
"Romania","RO","ROU",2000,"new","sp","m","3544",1799
"Romania","RO","ROU",2000,"new","sp","m","4554",1684
"Romania","RO","ROU",2000,"new","sp","m","5564",916
"Romania","RO","ROU",2000,"new","sp","m","65",533
"Romania","RO","ROU",2000,"new","sp","f","014",53
"Romania","RO","ROU",2000,"new","sp","f","1524",701
"Romania","RO","ROU",2000,"new","sp","f","2534",766
"Romania","RO","ROU",2000,"new","sp","f","3544",484
"Romania","RO","ROU",2000,"new","sp","f","4554",341
"Romania","RO","ROU",2000,"new","sp","f","5564",207
"Romania","RO","ROU",2000,"new","sp","f","65",321
"Romania","RO","ROU",2001,"new","sp","m","014",60
"Romania","RO","ROU",2001,"new","sp","m","1524",790
"Romania","RO","ROU",2001,"new","sp","m","2534",1670
"Romania","RO","ROU",2001,"new","sp","m","3544",1925
"Romania","RO","ROU",2001,"new","sp","m","4554",2000
"Romania","RO","ROU",2001,"new","sp","m","5564",975
"Romania","RO","ROU",2001,"new","sp","m","65",685
"Romania","RO","ROU",2001,"new","sp","f","014",70
"Romania","RO","ROU",2001,"new","sp","f","1524",713
"Romania","RO","ROU",2001,"new","sp","f","2534",825
"Romania","RO","ROU",2001,"new","sp","f","3544",497
"Romania","RO","ROU",2001,"new","sp","f","4554",391
"Romania","RO","ROU",2001,"new","sp","f","5564",228
"Romania","RO","ROU",2001,"new","sp","f","65",347
"Romania","RO","ROU",2002,"new","sp","m","014",102
"Romania","RO","ROU",2002,"new","sp","m","1524",742
"Romania","RO","ROU",2002,"new","sp","m","2534",1682
"Romania","RO","ROU",2002,"new","sp","m","3544",1854
"Romania","RO","ROU",2002,"new","sp","m","4554",1914
"Romania","RO","ROU",2002,"new","sp","m","5564",854
"Romania","RO","ROU",2002,"new","sp","m","65",605
"Romania","RO","ROU",2002,"new","sp","f","014",74
"Romania","RO","ROU",2002,"new","sp","f","1524",669
"Romania","RO","ROU",2002,"new","sp","f","2534",839
"Romania","RO","ROU",2002,"new","sp","f","3544",435
"Romania","RO","ROU",2002,"new","sp","f","4554",370
"Romania","RO","ROU",2002,"new","sp","f","5564",202
"Romania","RO","ROU",2002,"new","sp","f","65",351
"Romania","RO","ROU",2003,"new","sp","m","014",37
"Romania","RO","ROU",2003,"new","sp","m","1524",750
"Romania","RO","ROU",2003,"new","sp","m","2534",1565
"Romania","RO","ROU",2003,"new","sp","m","3544",1695
"Romania","RO","ROU",2003,"new","sp","m","4554",1953
"Romania","RO","ROU",2003,"new","sp","m","5564",836
"Romania","RO","ROU",2003,"new","sp","m","65",594
"Romania","RO","ROU",2003,"new","sp","f","014",58
"Romania","RO","ROU",2003,"new","sp","f","1524",667
"Romania","RO","ROU",2003,"new","sp","f","2534",770
"Romania","RO","ROU",2003,"new","sp","f","3544",470
"Romania","RO","ROU",2003,"new","sp","f","4554",412
"Romania","RO","ROU",2003,"new","sp","f","5564",196
"Romania","RO","ROU",2003,"new","sp","f","65",404
"Romania","RO","ROU",2004,"new","sp","m","014",31
"Romania","RO","ROU",2004,"new","sp","m","1524",718
"Romania","RO","ROU",2004,"new","sp","m","2534",1582
"Romania","RO","ROU",2004,"new","sp","m","3544",1798
"Romania","RO","ROU",2004,"new","sp","m","4554",1999
"Romania","RO","ROU",2004,"new","sp","m","5564",917
"Romania","RO","ROU",2004,"new","sp","m","65",629
"Romania","RO","ROU",2004,"new","sp","f","014",59
"Romania","RO","ROU",2004,"new","sp","f","1524",682
"Romania","RO","ROU",2004,"new","sp","f","2534",797
"Romania","RO","ROU",2004,"new","sp","f","3544",546
"Romania","RO","ROU",2004,"new","sp","f","4554",458
"Romania","RO","ROU",2004,"new","sp","f","5564",230
"Romania","RO","ROU",2004,"new","sp","f","65",432
"Romania","RO","ROU",2005,"new","sp","m","014",36
"Romania","RO","ROU",2005,"new","sp","m","1524",752
"Romania","RO","ROU",2005,"new","sp","m","2534",1511
"Romania","RO","ROU",2005,"new","sp","m","3544",1786
"Romania","RO","ROU",2005,"new","sp","m","4554",1999
"Romania","RO","ROU",2005,"new","sp","m","5564",952
"Romania","RO","ROU",2005,"new","sp","m","65",638
"Romania","RO","ROU",2005,"new","sp","f","014",55
"Romania","RO","ROU",2005,"new","sp","f","1524",758
"Romania","RO","ROU",2005,"new","sp","f","2534",780
"Romania","RO","ROU",2005,"new","sp","f","3544",493
"Romania","RO","ROU",2005,"new","sp","f","4554",374
"Romania","RO","ROU",2005,"new","sp","f","5564",219
"Romania","RO","ROU",2005,"new","sp","f","65",442
"Romania","RO","ROU",2006,"new","sp","m","014",30
"Romania","RO","ROU",2006,"new","sp","m","1524",748
"Romania","RO","ROU",2006,"new","sp","m","2534",1306
"Romania","RO","ROU",2006,"new","sp","m","3544",1624
"Romania","RO","ROU",2006,"new","sp","m","4554",1738
"Romania","RO","ROU",2006,"new","sp","m","5564",847
"Romania","RO","ROU",2006,"new","sp","m","65",580
"Romania","RO","ROU",2006,"new","sp","f","014",37
"Romania","RO","ROU",2006,"new","sp","f","1524",669
"Romania","RO","ROU",2006,"new","sp","f","2534",763
"Romania","RO","ROU",2006,"new","sp","f","3544",448
"Romania","RO","ROU",2006,"new","sp","f","4554",334
"Romania","RO","ROU",2006,"new","sp","f","5564",224
"Romania","RO","ROU",2006,"new","sp","f","65",465
"Romania","RO","ROU",2006,"new","sn","m","014",237
"Romania","RO","ROU",2006,"new","sn","m","1524",633
"Romania","RO","ROU",2006,"new","sn","m","2534",752
"Romania","RO","ROU",2006,"new","sn","m","3544",762
"Romania","RO","ROU",2006,"new","sn","m","4554",946
"Romania","RO","ROU",2006,"new","sn","m","5564",575
"Romania","RO","ROU",2006,"new","sn","m","65",591
"Romania","RO","ROU",2006,"new","sn","f","014",240
"Romania","RO","ROU",2006,"new","sn","f","1524",632
"Romania","RO","ROU",2006,"new","sn","f","2534",604
"Romania","RO","ROU",2006,"new","sn","f","3544",417
"Romania","RO","ROU",2006,"new","sn","f","4554",292
"Romania","RO","ROU",2006,"new","sn","f","5564",209
"Romania","RO","ROU",2006,"new","sn","f","65",364
"Romania","RO","ROU",2006,"new","ep","m","014",278
"Romania","RO","ROU",2006,"new","ep","m","1524",489
"Romania","RO","ROU",2006,"new","ep","m","2534",299
"Romania","RO","ROU",2006,"new","ep","m","3544",272
"Romania","RO","ROU",2006,"new","ep","m","4554",285
"Romania","RO","ROU",2006,"new","ep","m","5564",194
"Romania","RO","ROU",2006,"new","ep","m","65",234
"Romania","RO","ROU",2006,"new","ep","f","014",231
"Romania","RO","ROU",2006,"new","ep","f","1524",361
"Romania","RO","ROU",2006,"new","ep","f","2534",264
"Romania","RO","ROU",2006,"new","ep","f","3544",203
"Romania","RO","ROU",2006,"new","ep","f","4554",210
"Romania","RO","ROU",2006,"new","ep","f","5564",145
"Romania","RO","ROU",2006,"new","ep","f","65",200
"Romania","RO","ROU",2007,"new","sp","m","014",25
"Romania","RO","ROU",2007,"new","sp","m","1524",706
"Romania","RO","ROU",2007,"new","sp","m","2534",1149
"Romania","RO","ROU",2007,"new","sp","m","3544",1559
"Romania","RO","ROU",2007,"new","sp","m","4554",1704
"Romania","RO","ROU",2007,"new","sp","m","5564",889
"Romania","RO","ROU",2007,"new","sp","m","65",611
"Romania","RO","ROU",2007,"new","sp","f","014",34
"Romania","RO","ROU",2007,"new","sp","f","1524",665
"Romania","RO","ROU",2007,"new","sp","f","2534",634
"Romania","RO","ROU",2007,"new","sp","f","3544",439
"Romania","RO","ROU",2007,"new","sp","f","4554",332
"Romania","RO","ROU",2007,"new","sp","f","5564",230
"Romania","RO","ROU",2007,"new","sp","f","65",448
"Romania","RO","ROU",2007,"new","sn","m","014",230
"Romania","RO","ROU",2007,"new","sn","m","1524",505
"Romania","RO","ROU",2007,"new","sn","m","2534",593
"Romania","RO","ROU",2007,"new","sn","m","3544",737
"Romania","RO","ROU",2007,"new","sn","m","4554",840
"Romania","RO","ROU",2007,"new","sn","m","5564",564
"Romania","RO","ROU",2007,"new","sn","m","65",577
"Romania","RO","ROU",2007,"new","sn","f","014",231
"Romania","RO","ROU",2007,"new","sn","f","1524",567
"Romania","RO","ROU",2007,"new","sn","f","2534",518
"Romania","RO","ROU",2007,"new","sn","f","3544",328
"Romania","RO","ROU",2007,"new","sn","f","4554",297
"Romania","RO","ROU",2007,"new","sn","f","5564",171
"Romania","RO","ROU",2007,"new","sn","f","65",386
"Romania","RO","ROU",2007,"new","ep","m","014",280
"Romania","RO","ROU",2007,"new","ep","m","1524",450
"Romania","RO","ROU",2007,"new","ep","m","2534",254
"Romania","RO","ROU",2007,"new","ep","m","3544",257
"Romania","RO","ROU",2007,"new","ep","m","4554",253
"Romania","RO","ROU",2007,"new","ep","m","5564",175
"Romania","RO","ROU",2007,"new","ep","m","65",184
"Romania","RO","ROU",2007,"new","ep","f","014",205
"Romania","RO","ROU",2007,"new","ep","f","1524",344
"Romania","RO","ROU",2007,"new","ep","f","2534",220
"Romania","RO","ROU",2007,"new","ep","f","3544",182
"Romania","RO","ROU",2007,"new","ep","f","4554",173
"Romania","RO","ROU",2007,"new","ep","f","5564",124
"Romania","RO","ROU",2007,"new","ep","f","65",183
"Romania","RO","ROU",2008,"new","sp","m","014",22
"Romania","RO","ROU",2008,"new","sp","m","1524",671
"Romania","RO","ROU",2008,"new","sp","m","2534",1124
"Romania","RO","ROU",2008,"new","sp","m","3544",1656
"Romania","RO","ROU",2008,"new","sp","m","4554",1713
"Romania","RO","ROU",2008,"new","sp","m","5564",977
"Romania","RO","ROU",2008,"new","sp","m","65",625
"Romania","RO","ROU",2008,"new","sp","f","014",37
"Romania","RO","ROU",2008,"new","sp","f","1524",557
"Romania","RO","ROU",2008,"new","sp","f","2534",567
"Romania","RO","ROU",2008,"new","sp","f","3544",518
"Romania","RO","ROU",2008,"new","sp","f","4554",320
"Romania","RO","ROU",2008,"new","sp","f","5564",225
"Romania","RO","ROU",2008,"new","sp","f","65",499
"Romania","RO","ROU",2008,"new","sn","m","014",197
"Romania","RO","ROU",2008,"new","sn","m","1524",485
"Romania","RO","ROU",2008,"new","sn","m","2534",574
"Romania","RO","ROU",2008,"new","sn","m","3544",645
"Romania","RO","ROU",2008,"new","sn","m","4554",805
"Romania","RO","ROU",2008,"new","sn","m","5564",570
"Romania","RO","ROU",2008,"new","sn","m","65",510
